name,date
France/IDF-HB_112101106590/2021,2021.0698630136985
Norway/2331/2020,2020.2226775956285
USA/NJ-NYGC-NJ-BioR-592-Ampliseq/2020,2020.7281420765028
tiger/USA/NY-4-040420/2020,2020.2581967213114
USA/MI-MDHHS-SC26240/2020,2020.2472677595629
USA/TX-HMH-MCoV-40744/2020,2020.5560109289618
tiger/USA/NY-2-040420/2020,2020.2581967213114
USA/MD-HP07023-PIDZELXVEF/2020,2020.3401639344263
USA/MI-MDHHS-SC20481/2020,2020.2472677595629
Wales/PHWC-163EC4/2020,2020.3128415300546
USA/CA-CZB-27451/2021,2021.0424657534247
USA/NM-UNM-TC219953/2020,2020.5696721311476
Qatar/QA-WCMQ_FD15542781/2020,2020.646174863388
Belgium/rega-3909/2021,2021.1438356164383
France/OCC-CHU-TLS-210281595401/2021,2021.0753424657535
France/IDF-IPP3399/2020,2020.2254098360656
USA/CO-CDPHE-2008090127/2020,2020.5997267759562
USA/CO-CDC-FG-022627/2021,2021.2534246575342
USA/WA-UW-68517/2021,2021.2232876712328
USA/CO-CDC-FG-019927/2021,2021.2506849315068
USA/FL-BPHL-0642/2021,2021.0917808219178
USA/FL-CDC-FG-013045/2021,2021.2013698630137
USA/AZ-TG795433/2021,2021.1986301369864
USA/TX-HMH-MCoV-23783/2021,2021.0397260273974
USA/NY-PRL-2021_03_29_01K09/2021,2021.2260273972602
Qatar/QA-QU_09-1-E8/2020,2020.285519125683
mink/USA/UT-20-023894-003/2020,2020.6379781420765
mink/USA/UT-20-023279-003/2020,2020.6188524590164
mink/USA/UT-20-023279-004/2020,2020.6188524590164
mink/USA/UT-20-023894-006/2020,2020.6379781420765
mink/USA/UT-20-022930-002/2020,2020.6079234972678
mink/USA/UT-20-022930-006/2020,2020.6079234972678
mink/USA/UT-20-023279-002/2020,2020.6188524590164
mink/USA/UT-20-023279-001/2020,2020.6188524590164
mink/USA/UT-20-022930-005/2020,2020.6079234972678
mink/USA/UT-20-022930-009/2020,2020.6079234972678
USA/AZ-TG814007/2021,2021.1301369863013
cat/USA/AZ-TG787435/2021,2021.204109589041
USA/NY-PRL-2021_03_15_00I05/2021,2021.1931506849314
Qatar/QA-QU_16-2-A2/2021,2021.0397260273974
DRC/254881/2021,2021.2369863013698
Philippines/PH-PGC-10080/2021,2021.1739726027397
Philippines/PH-PGC-65580/2021,2021.5383561643835
South_Africa/NHLS-UCT-GS-B363/2021,2021.2232876712328
USA/WA-UW-66898/2021,2021.195890410959
Slovakia/UKBA-2884/2021,2021.2972602739726
Germany/NW-RKI-I-106144/2021,2021.3027397260273
Uganda/UG367/2021,2021.16301369863
Spain/CL-COV06211/2021,2021.4534246575342
Reunion/CHU7210633049/2021,2021.4561643835616
France/IDF-IPP07325/2021,2021.168493150685
Belgium/rega-9055/2021,2021.3465753424657
Netherlands/NB-RIVM-22840/2021,2021.2287671232878
Belgium/rega-10065/2021,2021.2260273972602
Austria/CeMM7840/2021,2021.2835616438356
South_Africa/VIDA-KRISP-K011196/2021,2021.0863013698631
Zimbabwe/CERI-KRISP-K011548/2020,2020.99043715847
USA/WA-CDC-UW21050688417/2021,2021.3438356164384
France/HDF-HMN-21072120284/2021,2021.527397260274
tiger/USA/NY-P3/2020,2020.2581967213114
USA/CA-CDC-4097522-001/2020,2020.438524590164
Austria/CeMM0694/2020,2020.2964480874316
USA/CA-CZB-14801/2020,2020.8756830601094
USA/TX-DSHS-0876/2020,2020.457650273224
USA/FL-BPHL-2838/2020,2020.5505464480875
Canada/ON-PHL-20-00212/2020,2020.370218579235
USA/MD-MDH-2788/2020,2020.9166666666667
USA/TX-HMH-MCoV-43406/2020,2020.5314207650274
USA/TX-HMH-MCoV-44884/2020,2020.5696721311476
USA/WI-WSLH-200518/2020,2020.3975409836066
USA/CA-CDC-3744738-001/2020,2020.4248633879781
USA/VA-CDC-LC0000689/2020,2020.9877049180327
USA/MI-MDHHS-SC21306/2020,2020.2527322404371
USA/FL-Miami-579/2021,2021.368493150685
USA/VT-21-030629-CR-01/2020,2020.2554644808743
cat/Spain/CT-IrsiCaixa-G5/2020,2020.3101092896175
Morocco/HMIMV-00318/2020,2020.9330601092897
mink/Lithuania/MR-LUHS-Eilnr1490420/2020,2020.872950819672
mink/Lithuania/MR-LUHS-Eilnr1490415/2020,2020.872950819672
mink/Lithuania/MR-LUHS-Eilnr1490411/2020,2020.872950819672
USA/PA-VSP3154/2020,2020.4030054644809
USA/WI-WSLH-200077/2020,2020.3046448087432
USA/NY-NYUMC491/2020,2020.2117486338798
USA/LA-UW-5500165/2020,2020.438524590164
USA/TX-HMH-MCoV-40671/2020,2020.5560109289618
dog/USA/TX-TAMU-149-20-024807-001/2020,2020.6379781420765
USA/TX-HMH-MCoV-42620/2020,2020.5478142076502
USA/VA-DCLS-0449/2020,2020.3401639344263
dog/USA/GA-20-017487-002/2020,2020.474043715847
USA/TX-HMH-MCoV-43647/2020,2020.50956284153
USA/TX-HMH-3552/2020,2020.4521857923498
USA/TX-HMH-MCoV-43384/2020,2020.5314207650274
USA/TX-HMH-MCoV-47822/2020,2020.542349726776
USA/NY-NYUMC598/2020,2020.2554644808743
dog/USA/20-021507-001/2020,2020.5560109289618
USA/WA-UW-2761/2020,2020.2882513661202
Indonesia/JB-WJHL-ITB-A85977/2021,2021.0506849315068
USA/CA-SEARCH-8653/2020,2020.9439890710382
USA/CA-SEARCH-53380/2021,2021.664383561644
Slovenia/250459/2020,2020.922131147541
Slovenia/237969/2020,2020.905737704918
Saudi_Arabia/KAIMRC02/2020,2020.1898907103825
USA/WA-UW-10116/2020,2020.4084699453551
USA/TX-HMH-MCoV-45167/2020,2020.561475409836
USA/NY-PRL-2021_0611_52O02/2020,2020.99043715847
